feature_name,internal_standard,raw_data_filename,time_stamp,batch,sample_type,precursor_mz,product_mz,collision_energy,polarity,rt_apex,area,height,FWHM,rt_int_start,rt_int_end
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,331.300,97.100,24.0,+,4.608,3133026.5,460524.0,0.101,4.420,4.925
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,331.300,97.100,24.0,+,4.596,3184666.5,458465.9,0.105,4.408,4.937
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,331.300,97.100,24.0,+,4.596,3531395.2,519568.6,0.103,4.408,4.925
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,331.300,97.100,24.0,+,4.596,3333478.5,474533.0,0.105,4.408,4.937
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,331.300,97.100,24.0,+,4.596,3518404.2,521049.5,0.100,4.408,4.937
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,331.300,97.100,24.0,+,4.608,2903555.5,390804.4,0.110,4.420,4.949
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,331.300,97.100,24.0,+,4.584,3599306.8,551392.8,0.097,4.408,4.937
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,331.300,97.100,24.0,+,4.596,3455295.5,501603.1,0.103,4.408,4.925
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,331.300,97.100,24.0,+,4.584,3028650.5,423812.6,0.109,4.408,4.937
11-deoxycorticosterone,11-deoxycorticosterone,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,331.300,97.100,24.0,+,4.596,3509631.2,531115.1,0.098,4.408,4.937
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,334.200,100.100,24.0,+,4.596,3317657.8,478951.9,0.104,4.419,4.949
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,334.200,100.100,24.0,+,4.596,2984852.8,421204.2,0.106,4.407,4.937
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,334.200,100.100,24.0,+,4.584,3308410.5,467191.6,0.105,4.407,4.937
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,334.200,100.100,24.0,+,4.596,3226084.8,461492.6,0.107,4.407,4.902
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,334.200,100.100,24.0,+,4.596,3573388.2,526766.6,0.103,4.407,4.937
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,334.200,100.100,24.0,+,4.596,3692122.5,569188.8,0.094,4.419,4.937
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,334.200,100.100,24.0,+,4.596,3550719.2,526806.2,0.103,4.407,4.925
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,334.200,100.100,24.0,+,4.596,3590015.5,532306.6,0.100,4.407,4.937
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,334.200,100.100,24.0,+,4.584,3311843.8,473127.8,0.102,4.407,4.937
11-deoxycorticosterone 13C3,11-deoxycorticosterone 13C3,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,334.200,100.100,24.0,+,4.596,3490812.2,489197.9,0.111,4.407,4.937
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,334.200,112.100,36.0,+,4.596,3375429.2,507014.6,0.098,4.419,4.949
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,334.200,112.100,36.0,+,4.596,3346396.2,490211.2,0.104,4.419,4.949
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,334.200,112.100,36.0,+,4.596,3003080.2,432366.8,0.104,4.419,4.949
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,334.200,112.100,36.0,+,4.596,3025791.8,435628.1,0.105,4.407,4.937
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,334.200,112.100,36.0,+,4.596,3115347.2,433973.3,0.109,4.407,4.913
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,334.200,112.100,36.0,+,4.608,3102523.0,449372.7,0.103,4.419,4.949
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,334.200,112.100,36.0,+,4.596,3159714.2,450892.7,0.102,4.407,4.925
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,334.200,112.100,36.0,+,4.596,3321063.5,488033.5,0.104,4.407,4.937
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,334.200,112.100,36.0,+,4.584,2945817.8,421107.8,0.103,4.407,4.937
11-deoxycorticosterone 13C3 [QUAL],11-deoxycorticosterone 13C3 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,334.200,112.100,36.0,+,4.596,3007719.8,423465.9,0.109,4.407,4.937
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,331.300,109.100,36.0,+,4.596,3138482.5,460557.8,0.105,4.420,4.949
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,331.300,109.100,36.0,+,4.596,3326525.2,462159.7,0.110,4.420,4.937
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,331.300,109.100,36.0,+,4.596,3093248.2,442631.4,0.102,4.420,4.949
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,331.300,109.100,36.0,+,4.596,3287758.8,503086.6,0.099,4.408,4.937
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,331.300,109.100,36.0,+,4.596,3172229.0,484755.3,0.099,4.420,4.878
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,331.300,109.100,36.0,+,4.608,3068948.2,428843.2,0.108,4.420,4.949
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,331.300,109.100,36.0,+,4.596,3171528.8,464621.4,0.102,4.408,4.937
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,331.300,109.100,36.0,+,4.596,3523461.2,547051.1,0.099,4.420,4.949
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,331.300,109.100,36.0,+,4.596,3360085.5,494284.1,0.101,4.408,4.937
11-deoxycorticosterone [QUAL],11-deoxycorticosterone [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,331.300,109.100,36.0,+,4.596,3067527.8,450212.7,0.099,4.408,4.937
11-deoxycortisol,11-deoxycortisol,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,347.300,97.100,32.0,+,3.819,1555675.1,249261.0,0.097,3.713,4.160
11-deoxycortisol,11-deoxycortisol,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,347.300,97.100,32.0,+,3.807,1381774.6,208912.5,0.105,3.713,4.148
11-deoxycortisol,11-deoxycortisol,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,347.300,97.100,32.0,+,3.807,1386061.0,222258.9,0.096,3.713,4.148
11-deoxycortisol,11-deoxycortisol,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,347.300,97.100,32.0,+,3.807,1364648.0,210897.8,0.101,3.713,4.148
11-deoxycortisol,11-deoxycortisol,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,347.300,97.100,32.0,+,3.807,1384481.1,223470.6,0.095,3.713,4.148
11-deoxycortisol,11-deoxycortisol,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,347.300,97.100,32.0,+,3.807,1380714.4,209444.1,0.101,3.713,4.160
11-deoxycortisol,11-deoxycortisol,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,347.300,97.100,32.0,+,3.807,1285343.4,198690.9,0.103,3.713,4.148
11-deoxycortisol,11-deoxycortisol,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,347.300,97.100,32.0,+,3.819,1308562.4,213226.2,0.094,3.713,4.101
11-deoxycortisol,11-deoxycortisol,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,347.300,97.100,32.0,+,3.807,1272907.6,191131.2,0.106,3.713,4.136
11-deoxycortisol,11-deoxycortisol,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,347.300,97.100,32.0,+,3.807,1300304.5,204516.7,0.098,3.713,4.148
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,352.200,100.100,32.0,+,3.794,1217819.6,193256.5,0.094,3.606,4.135
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,352.200,100.100,32.0,+,3.782,1110312.6,168325.1,0.098,3.594,4.124
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,352.200,100.100,32.0,+,3.782,1117587.6,171653.8,0.097,3.594,4.124
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,352.200,100.100,32.0,+,3.771,1039416.1,162138.6,0.095,3.594,4.100
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,352.200,100.100,32.0,+,3.782,1152845.9,173822.9,0.098,3.594,4.124
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,352.200,100.100,32.0,+,3.782,1092735.0,170538.7,0.093,3.606,4.124
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,352.200,100.100,32.0,+,3.782,983065.2,150193.2,0.096,3.594,4.100
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,352.200,100.100,32.0,+,3.782,1031232.3,158589.8,0.097,3.606,4.100
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,352.200,100.100,32.0,+,3.771,1066990.6,162210.0,0.096,3.594,4.124
11-deoxycortisol D5,11-deoxycortisol D5,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,352.200,100.100,32.0,+,3.782,1051669.6,163683.7,0.097,3.594,4.076
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,352.200,113.100,32.0,+,3.782,922623.2,142645.2,0.097,3.606,4.135
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,352.200,113.100,32.0,+,3.782,923749.6,142363.5,0.096,3.594,4.112
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,352.200,113.100,32.0,+,3.782,863087.4,133167.3,0.096,3.606,4.124
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,352.200,113.100,32.0,+,3.782,827923.2,123432.7,0.100,3.594,4.124
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,352.200,113.100,32.0,+,3.782,797265.7,117457.5,0.099,3.606,4.135
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,352.200,113.100,32.0,+,3.794,835498.6,131803.1,0.096,3.606,4.100
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,352.200,113.100,32.0,+,3.782,875968.4,135559.8,0.100,3.594,4.112
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,352.200,113.100,32.0,+,3.782,872858.3,139944.9,0.096,3.606,4.088
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,352.200,113.100,32.0,+,3.782,802184.6,125016.7,0.093,3.594,4.124
11-deoxycortisol D5 [QUAL],11-deoxycortisol D5 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,352.200,113.100,32.0,+,3.782,810994.8,122440.0,0.100,3.594,4.124
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,347.300,109.100,32.0,+,3.819,1619828.2,269095.7,0.089,3.701,4.148
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,347.300,109.100,32.0,+,3.807,1477971.6,225528.0,0.098,3.701,4.160
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,347.300,109.100,32.0,+,3.807,1581033.6,239192.3,0.103,3.689,4.160
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,347.300,109.100,32.0,+,3.807,1620331.8,263769.5,0.094,3.701,4.160
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,347.300,109.100,32.0,+,3.819,1334659.9,206361.2,0.104,3.713,4.160
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,347.300,109.100,32.0,+,3.819,1257029.1,191487.0,0.100,3.701,4.148
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,347.300,109.100,32.0,+,3.807,1331030.0,203511.0,0.102,3.713,4.136
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,347.300,109.100,32.0,+,3.807,1340558.8,209142.0,0.096,3.701,4.160
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,347.300,109.100,32.0,+,3.819,1343038.8,209834.6,0.100,3.701,4.160
11-deoxycortisol [QUAL],11-deoxycortisol [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,347.300,109.100,32.0,+,3.795,1317572.5,201497.9,0.102,3.701,4.148
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,331.300,109.100,36.0,+,5.255,1307908.9,167787.2,0.119,5.031,5.596
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,331.300,109.100,36.0,+,5.231,1369778.6,184317.7,0.114,5.020,5.584
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,331.300,109.100,36.0,+,5.231,1493585.0,209631.3,0.107,5.008,5.584
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,331.300,109.100,36.0,+,5.231,1295544.1,174760.4,0.111,5.008,5.584
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,331.300,109.100,36.0,+,5.231,1242646.6,158448.9,0.123,5.020,5.584
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,331.300,109.100,36.0,+,5.231,1408773.2,183305.7,0.119,5.008,5.596
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,331.300,109.100,36.0,+,5.231,1210326.0,160986.2,0.113,4.996,5.584
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,331.300,109.100,36.0,+,5.231,1335802.6,187119.0,0.106,4.996,5.584
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,331.300,109.100,36.0,+,5.231,1321049.5,188761.9,0.106,4.996,5.584
17-hydroxyprogesterone,17-hydroxyprogesterone,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,331.300,109.100,36.0,+,5.231,1315644.1,179504.9,0.106,4.996,5.584
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,339.300,100.000,36.0,+,5.184,1300604.4,172072.5,0.110,4.937,5.525
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,339.300,100.000,36.0,+,5.172,1171664.6,160343.7,0.113,4.925,5.490
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,339.300,100.000,36.0,+,5.184,1122604.6,145438.2,0.117,4.937,5.466
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,339.300,100.000,36.0,+,5.184,1184762.9,151898.5,0.116,4.925,5.513
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,339.300,100.000,36.0,+,5.172,1231462.4,171409.8,0.102,4.937,5.525
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,339.300,100.000,36.0,+,5.184,1215423.4,170721.5,0.106,4.937,5.513
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,339.300,100.000,36.0,+,5.160,1157860.9,146956.9,0.119,4.925,5.513
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,339.300,100.000,36.0,+,5.172,1137914.8,143974.4,0.122,4.937,5.525
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,339.300,100.000,36.0,+,5.172,1151619.6,148570.0,0.119,4.925,5.513
17-hydroxyprogesterone D8,17-hydroxyprogesterone D8,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,339.300,100.000,36.0,+,5.172,1011985.2,133868.0,0.113,4.937,5.525
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,339.300,113.100,36.0,+,5.184,968668.6,127478.9,0.109,4.925,5.513
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,339.300,113.100,36.0,+,5.172,908491.3,116424.6,0.115,4.913,5.501
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,339.300,113.100,36.0,+,5.172,990757.0,128874.1,0.118,4.925,5.513
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,339.300,113.100,36.0,+,5.184,916167.8,116502.8,0.119,4.913,5.501
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,339.300,113.100,36.0,+,5.184,879318.4,111706.3,0.118,4.925,5.513
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,339.300,113.100,36.0,+,5.184,856033.4,112211.5,0.113,4.925,5.513
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,339.300,113.100,36.0,+,5.172,974068.2,130610.0,0.113,4.937,5.501
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,339.300,113.100,36.0,+,5.184,900644.4,116031.4,0.116,4.925,5.513
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,339.300,113.100,36.0,+,5.172,896292.2,116211.5,0.115,4.913,5.501
17-hydroxyprogesterone D8 [QUANL],17-hydroxyprogesterone D8 [QUANL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,339.300,113.100,36.0,+,5.172,881091.1,118966.2,0.112,4.925,5.513
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,331.300,97.100,36.0,+,5.243,1374273.4,188864.5,0.112,5.020,5.596
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,331.300,97.100,36.0,+,5.232,1332322.2,178660.8,0.114,5.043,5.596
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,331.300,97.100,36.0,+,5.232,1327234.9,173299.6,0.119,5.020,5.596
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,331.300,97.100,36.0,+,5.232,1185238.1,152850.5,0.120,5.032,5.585
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,331.300,97.100,36.0,+,5.232,1249257.4,170031.4,0.114,4.996,5.585
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,331.300,97.100,36.0,+,5.243,1285819.5,161006.4,0.124,5.032,5.596
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,331.300,97.100,36.0,+,5.232,1249876.4,166064.6,0.118,5.032,5.585
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,331.300,97.100,36.0,+,5.243,1186747.0,149417.6,0.124,5.020,5.596
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,331.300,97.100,36.0,+,5.232,1246816.0,156639.3,0.124,5.043,5.585
17-hydroxyprogesterone [QUANL],17-hydroxyprogesterone [QUANL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,331.300,97.100,36.0,+,5.243,1135596.6,146951.4,0.118,5.008,5.585
21-deoxycortisol,21-deoxycortisol,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,347.300,311.200,15.0,+,3.512,451454.9,75688.4,0.093,3.336,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,347.300,311.200,15.0,+,3.501,489287.3,81024.4,0.095,3.324,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,347.300,311.200,15.0,+,3.501,476888.8,78036.3,0.098,3.336,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,347.300,311.200,15.0,+,3.512,488769.0,81795.9,0.093,3.324,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,347.300,311.200,15.0,+,3.501,513558.7,83922.2,0.098,3.336,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,347.300,311.200,15.0,+,3.512,525109.2,90697.9,0.094,3.348,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,347.300,311.200,15.0,+,3.512,501905.1,79945.0,0.101,3.324,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,347.300,311.200,15.0,+,3.501,478338.6,78962.0,0.100,3.336,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,347.300,311.200,15.0,+,3.501,478573.4,80645.8,0.096,3.324,3.595
21-deoxycortisol,21-deoxycortisol,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,347.300,311.200,15.0,+,3.512,473955.2,77778.9,0.096,3.324,3.595
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,355.300,319.200,15.0,+,3.476,388988.2,61980.6,0.101,3.300,3.641
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,355.300,319.200,15.0,+,3.464,380896.6,62534.6,0.095,3.288,3.617
21-deoxycortisol D8,21-deoxycortisol D8,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,355.300,319.200,15.0,+,3.476,328541.4,53504.0,0.094,3.300,3.629
