feature_name,internal_standard,raw_data_filename,time_stamp,batch,sample_type,precursor_mz,product_mz,collision_energy,polarity,rt_apex,area,height,FWHM,rt_int_start,rt_int_end
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,355.300,125.100,28.0,+,3.480,7314.1,1356.4,0.087,3.304,3.715
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,355.300,125.100,28.0,+,3.492,8608.5,1535.7,0.097,3.340,3.644
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,355.300,125.100,28.0,+,3.480,9214.6,1557.0,0.095,3.328,3.703
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,355.300,125.100,28.0,+,3.492,9766.0,1681.7,0.095,3.340,3.644
21-deoxycortisol D8 [QUAL],21-deoxycortisol D8 [QUAL],SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,355.300,125.100,28.0,+,3.492,8560.4,1513.4,0.098,3.363,3.644
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,347.300,43.100,60.0,+,3.481,582.5,363.4,0.211,3.397,3.612
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,347.300,43.100,60.0,+,3.423,569.5,291.4,0.211,3.372,3.587
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,347.300,43.100,60.0,+,3.587,735.0,415.3,0.188,3.446,3.634
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,347.300,43.100,60.0,+,3.528,3481.5,1053.5,0.109,3.435,3.599
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,347.300,43.100,60.0,+,3.517,9952.9,2070.9,0.094,3.364,3.587
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,347.300,43.100,60.0,+,3.517,26815.4,4951.1,0.095,3.364,3.587
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,347.300,43.100,60.0,+,3.517,67601.3,11574.6,0.102,3.364,3.587
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,347.300,43.100,60.0,+,3.517,210549.7,36434.1,0.090,3.376,3.599
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,347.300,43.100,60.0,+,3.517,458910.5,76064.4,0.101,3.376,3.599
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,347.300,43.100,60.0,+,3.411,951.9,259.7,0.211,3.382,3.597
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,347.300,43.100,60.0,+,3.517,16665.1,3052.6,0.118,3.376,3.599
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,347.300,43.100,60.0,+,3.528,353024.3,58870.5,0.096,3.376,3.599
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,347.300,43.100,60.0,+,3.399,657.6,229.3,0.211,3.352,3.567
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,347.300,43.100,60.0,+,3.505,20915.8,6115.4,0.118,3.399,3.587
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,347.300,43.100,60.0,+,3.458,665.3,646.5,0.082,3.458,3.540
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,347.300,43.100,60.0,+,3.470,1624.7,684.6,0.093,3.446,3.552
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,347.300,43.100,60.0,+,3.517,28822.7,6394.7,0.100,3.411,3.575
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,347.300,43.100,60.0,+,3.517,30726.9,6446.0,0.108,3.411,3.575
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,347.300,43.100,60.0,+,3.505,706.6,782.9,0.129,3.446,3.575
21-deoxycortisol [QUAL2],21-deoxycortisol [QUAL2],SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,347.300,43.100,60.0,+,3.458,474.0,803.5,0.117,3.435,3.552
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,347.300,121.100,28.0,+,3.528,265.4,116.8,0.188,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,347.300,121.100,28.0,+,3.458,139.6,94.0,0.188,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,347.300,121.100,28.0,+,3.481,177.5,135.7,0.188,3.358,3.545
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,347.300,121.100,28.0,+,3.517,3739.3,748.4,0.115,3.398,3.585
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,347.300,121.100,28.0,+,3.517,7751.4,1683.0,0.093,3.378,3.565
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,347.300,121.100,28.0,+,3.517,25999.9,4862.0,0.102,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,347.300,121.100,28.0,+,3.517,59974.6,10845.1,0.102,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,347.300,121.100,28.0,+,3.517,146150.8,26176.8,0.102,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,347.300,121.100,28.0,+,3.517,409521.1,73945.5,0.106,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,347.300,121.100,28.0,+,3.575,171.5,89.8,0.188,3.418,3.605
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,347.300,121.100,28.0,+,3.517,15498.0,2994.6,0.094,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,347.300,121.100,28.0,+,3.517,254089.5,44882.6,0.102,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,347.300,121.100,28.0,+,3.505,140.6,89.5,0.188,3.418,3.605
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,347.300,121.100,28.0,+,3.587,19919.6,4253.3,0.113,3.398,3.585
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,347.300,121.100,28.0,+,3.575,535.3,432.7,0.188,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,347.300,121.100,28.0,+,3.399,1207.5,329.8,0.126,3.388,3.575
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,347.300,121.100,28.0,+,3.599,37228.8,14435.2,0.014,3.408,3.595
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,347.300,121.100,28.0,+,3.599,35503.5,17316.9,0.011,3.408,3.595
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,347.300,121.100,28.0,+,3.587,1078.8,877.8,0.019,3.398,3.585
21-deoxycortisol [QUAL],21-deoxycortisol [QUAL],SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,347.300,121.100,28.0,+,3.575,1053.7,793.3,0.083,3.388,3.575
Aldosterone,Aldosterone,Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,361.200,315.200,20.0,+,2.530,262.3,98.0,0.293,2.396,2.689
Aldosterone,Aldosterone,PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,361.200,315.200,20.0,+,2.553,319.8,110.4,0.293,2.366,2.659
Aldosterone,Aldosterone,Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,361.200,315.200,20.0,+,2.530,405.8,114.9,0.223,2.401,2.624
Aldosterone,Aldosterone,Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,361.200,315.200,20.0,+,2.471,6435.3,1207.2,0.097,2.366,2.717
Aldosterone,Aldosterone,Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,361.200,315.200,20.0,+,2.471,14343.8,2677.5,0.092,2.354,2.682
Aldosterone,Aldosterone,Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,361.200,315.200,20.0,+,2.471,29856.2,5106.1,0.096,2.354,2.682
Aldosterone,Aldosterone,Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,361.200,315.200,20.0,+,2.471,61968.3,11241.2,0.089,2.366,2.659
Aldosterone,Aldosterone,Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,361.200,315.200,20.0,+,2.483,123690.6,22963.0,0.089,2.366,2.659
Aldosterone,Aldosterone,Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,361.200,315.200,20.0,+,2.483,272399.8,47271.7,0.094,2.366,2.671
Aldosterone,Aldosterone,Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,361.200,315.200,20.0,+,2.436,216.1,77.4,0.293,2.336,2.629
Aldosterone,Aldosterone,QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,361.200,315.200,20.0,+,2.483,21530.4,3758.8,0.095,2.366,2.659
Aldosterone,Aldosterone,QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,361.200,315.200,20.0,+,2.483,244378.0,40700.5,0.098,2.366,2.659
Aldosterone,Aldosterone,Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,361.200,315.200,20.0,+,2.553,249.9,87.0,0.293,2.396,2.689
Aldosterone,Aldosterone,SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,361.200,315.200,20.0,+,2.471,9479.9,1969.8,0.093,2.354,2.600
Aldosterone,Aldosterone,SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,361.200,315.200,20.0,+,2.471,4743.8,940.0,0.110,2.377,2.647
Aldosterone,Aldosterone,SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,361.200,315.200,20.0,+,2.483,1832.9,476.4,0.105,2.377,2.565
Aldosterone,Aldosterone,SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,361.200,315.200,20.0,+,2.483,17012.6,3269.5,0.090,2.366,2.635
Aldosterone,Aldosterone,SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,361.200,315.200,20.0,+,2.483,13348.6,2602.4,0.093,2.377,2.600
Aldosterone,Aldosterone,SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,361.200,315.200,20.0,+,2.471,2712.8,551.5,0.113,2.354,2.635
Aldosterone,Aldosterone,SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,361.200,315.200,20.0,+,2.471,1819.6,493.0,0.108,2.354,2.647
Aldosterone D4,Aldosterone D4,Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,365.200,319.200,20.0,+,2.728,323.5,86.0,0.340,2.383,2.723
Aldosterone D4,Aldosterone D4,PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,365.200,319.200,20.0,+,2.459,57703.1,9790.9,0.092,2.353,2.693
Aldosterone D4,Aldosterone D4,Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,365.200,319.200,20.0,+,2.470,28988.3,4885.7,0.093,2.353,2.670
Aldosterone D4,Aldosterone D4,Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,365.200,319.200,20.0,+,2.470,32231.3,5375.8,0.092,2.365,2.693
Aldosterone D4,Aldosterone D4,Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,365.200,319.200,20.0,+,2.459,32357.9,5600.5,0.089,2.353,2.693
Aldosterone D4,Aldosterone D4,Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,365.200,319.200,20.0,+,2.459,33793.8,5802.6,0.090,2.353,2.716
Aldosterone D4,Aldosterone D4,Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,365.200,319.200,20.0,+,2.459,37091.2,6275.4,0.090,2.353,2.693
Aldosterone D4,Aldosterone D4,Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,365.200,319.200,20.0,+,2.470,36502.5,6029.7,0.093,2.365,2.740
Aldosterone D4,Aldosterone D4,Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,365.200,319.200,20.0,+,2.470,30144.8,5032.1,0.095,2.365,2.658
Aldosterone D4,Aldosterone D4,Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,365.200,319.200,20.0,+,2.623,211.0,75.2,0.340,2.383,2.723
Aldosterone D4,Aldosterone D4,QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,365.200,319.200,20.0,+,2.470,34988.5,6066.1,0.088,2.341,2.693
Aldosterone D4,Aldosterone D4,QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,365.200,319.200,20.0,+,2.470,37210.3,6114.0,0.095,2.353,2.740
Aldosterone D4,Aldosterone D4,Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,365.200,319.200,20.0,+,2.423,443.6,87.6,0.340,2.323,2.663
Aldosterone D4,Aldosterone D4,SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,365.200,319.200,20.0,+,2.459,25026.8,4075.6,0.092,2.341,2.728
Aldosterone D4,Aldosterone D4,SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,365.200,319.200,20.0,+,2.459,16427.6,2877.3,0.092,2.353,2.634
Aldosterone D4,Aldosterone D4,SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,365.200,319.200,20.0,+,2.459,17735.0,3017.5,0.091,2.353,2.681
Aldosterone D4,Aldosterone D4,SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,365.200,319.200,20.0,+,2.470,19715.1,3321.1,0.093,2.353,2.728
Aldosterone D4,Aldosterone D4,SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,365.200,319.200,20.0,+,2.470,16575.7,2744.5,0.093,2.341,2.716
Aldosterone D4,Aldosterone D4,SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,365.200,319.200,20.0,+,2.470,19640.0,3464.3,0.090,2.341,2.681
Aldosterone D4,Aldosterone D4,SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,365.200,319.200,20.0,+,2.470,17602.7,3028.4,0.089,2.341,2.728
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,365.200,347.200,16.0,+,2.623,2571.1,387.3,0.305,2.323,2.628
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,365.200,347.200,16.0,+,2.459,83536.1,14215.6,0.094,2.343,2.648
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,365.200,347.200,16.0,+,2.470,43635.5,7242.8,0.098,2.365,2.681
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,365.200,347.200,16.0,+,2.470,53547.9,9141.7,0.092,2.365,2.681
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,365.200,347.200,16.0,+,2.470,44623.9,7420.3,0.097,2.353,2.693
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,365.200,347.200,16.0,+,2.470,50663.8,8607.6,0.095,2.353,2.670
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,365.200,347.200,16.0,+,2.470,55226.4,9303.5,0.096,2.365,2.670
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,365.200,347.200,16.0,+,2.470,47281.1,8088.4,0.094,2.365,2.658
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,365.200,347.200,16.0,+,2.470,40019.5,6915.6,0.103,2.353,2.658
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,365.200,347.200,16.0,+,2.365,1605.3,302.8,0.305,2.323,2.628
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,365.200,347.200,16.0,+,2.459,49684.9,7832.3,0.103,2.353,2.693
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,365.200,347.200,16.0,+,2.470,65638.5,10981.6,0.096,2.341,2.693
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,365.200,347.200,16.0,+,2.623,1246.2,341.8,0.305,2.323,2.628
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,365.200,347.200,16.0,+,2.459,33119.7,5474.1,0.103,2.341,2.588
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,365.200,347.200,16.0,+,2.459,26895.5,4280.2,0.101,2.341,2.681
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,365.200,347.200,16.0,+,2.459,26929.5,4538.6,0.101,2.341,2.646
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,365.200,347.200,16.0,+,2.470,28008.8,5259.4,0.089,2.353,2.588
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,365.200,347.200,16.0,+,2.470,29186.6,5026.2,0.094,2.353,2.623
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,365.200,347.200,16.0,+,2.459,24068.2,4290.5,0.097,2.341,2.599
Aldosterone D4 [QUAL],Aldosterone D4 [QUAL],SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,365.200,347.200,16.0,+,2.459,23401.9,4347.2,0.091,2.341,2.588
Aldosterone [QUAL],Aldosterone [QUAL],Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,361.200,343.100,16.0,+,2.553,584.9,245.6,0.270,2.347,2.615
Aldosterone [QUAL],Aldosterone [QUAL],PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,361.200,343.100,16.0,+,2.600,321.8,246.4,0.270,2.347,2.615
Aldosterone [QUAL],Aldosterone [QUAL],Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,361.200,343.100,16.0,+,2.588,1153.2,367.5,0.317,2.401,2.717
Aldosterone [QUAL],Aldosterone [QUAL],Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,361.200,343.100,16.0,+,2.483,12771.3,2455.8,0.107,2.377,2.612
Aldosterone [QUAL],Aldosterone [QUAL],Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,361.200,343.100,16.0,+,2.483,25683.3,5103.4,0.091,2.377,2.612
Aldosterone [QUAL],Aldosterone [QUAL],Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,361.200,343.100,16.0,+,2.471,61820.8,11386.0,0.094,2.366,2.659
Aldosterone [QUAL],Aldosterone [QUAL],Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,361.200,343.100,16.0,+,2.483,132194.0,24344.7,0.088,2.377,2.671
Aldosterone [QUAL],Aldosterone [QUAL],Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,361.200,343.100,16.0,+,2.483,257373.2,46180.6,0.093,2.377,2.659
Aldosterone [QUAL],Aldosterone [QUAL],Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,361.200,343.100,16.0,+,2.483,444158.0,77528.3,0.094,2.377,2.659
Aldosterone [QUAL],Aldosterone [QUAL],Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,361.200,343.100,16.0,+,2.612,462.4,199.3,0.270,2.347,2.615
Aldosterone [QUAL],Aldosterone [QUAL],QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,361.200,343.100,16.0,+,2.483,40303.5,7497.2,0.095,2.366,2.671
Aldosterone [QUAL],Aldosterone [QUAL],QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,361.200,343.100,16.0,+,2.471,472664.0,81087.6,0.096,2.377,2.647
Aldosterone [QUAL],Aldosterone [QUAL],Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,361.200,343.100,16.0,+,2.495,739.1,208.0,0.270,2.367,2.635
Aldosterone [QUAL],Aldosterone [QUAL],SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,361.200,343.100,16.0,+,2.471,18969.9,4152.8,0.102,2.366,2.588
Aldosterone [QUAL],Aldosterone [QUAL],SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,361.200,343.100,16.0,+,2.471,13566.0,2616.7,0.119,2.366,2.624
Aldosterone [QUAL],Aldosterone [QUAL],SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,361.200,343.100,16.0,+,2.424,6262.7,1176.8,0.182,2.366,2.635
Aldosterone [QUAL],Aldosterone [QUAL],SKML2026_2A_P1.mzML,2026-02-12T22:09:13Z,1,SPL,361.200,343.100,16.0,+,2.483,33998.6,6688.2,0.097,2.377,2.612
Aldosterone [QUAL],Aldosterone [QUAL],SKML2026_2Ab_P1.mzML,2026-02-12T22:22:34Z,1,SPL,361.200,343.100,16.0,+,2.483,29969.5,5704.5,0.103,2.366,2.635
Aldosterone [QUAL],Aldosterone [QUAL],SKML2026_2B_P1.mzML,2026-02-12T22:35:55Z,1,SPL,361.200,343.100,16.0,+,2.471,5489.0,1488.9,0.122,2.424,2.612
Aldosterone [QUAL],Aldosterone [QUAL],SKML2026_2Bb_P1.mzML,2026-02-12T22:49:15Z,1,SPL,361.200,343.100,16.0,+,2.471,4288.5,1347.4,0.118,2.424,2.600
Androstenedione,Androstenedione,Blank1_P1.mzML,2026-02-12T18:10:25Z,1,BLK,287.200,97.100,28.0,+,4.294,989.9,277.8,0.387,4.138,4.525
Androstenedione,Androstenedione,PBlank1_P1.mzML,2026-02-12T18:22:35Z,1,PBLK,287.200,97.100,28.0,+,4.271,1461.0,300.6,0.387,4.148,4.535
Androstenedione,Androstenedione,Cal 0_P1.mzML,2026-02-12T18:37:45Z,1,CAL,287.200,97.100,28.0,+,4.271,18072.2,3158.6,0.101,4.130,4.423
Androstenedione,Androstenedione,Cal A_P1.mzML,2026-02-12T18:51:16Z,1,CAL,287.200,97.100,28.0,+,4.271,76007.7,11591.3,0.105,4.118,4.494
Androstenedione,Androstenedione,Cal B_P1.mzML,2026-02-12T19:04:37Z,1,CAL,287.200,97.100,28.0,+,4.271,180610.5,27349.3,0.106,4.118,4.470
Androstenedione,Androstenedione,Cal C_P1.mzML,2026-02-12T19:17:58Z,1,CAL,287.200,97.100,28.0,+,4.259,413115.8,62053.5,0.104,4.107,4.494
Androstenedione,Androstenedione,Cal D_P1.mzML,2026-02-12T19:31:19Z,1,CAL,287.200,97.100,28.0,+,4.271,1122761.9,165419.7,0.106,4.118,4.505
Androstenedione,Androstenedione,Cal E_P1.mzML,2026-02-12T19:44:43Z,1,CAL,287.200,97.100,28.0,+,4.259,3383087.8,532776.8,0.095,4.118,4.505
Androstenedione,Androstenedione,Cal F_P1.mzML,2026-02-12T19:58:04Z,1,CAL,287.200,97.100,28.0,+,4.271,8980139.0,1374522.0,0.099,4.118,4.505
Androstenedione,Androstenedione,Blank2_P1.mzML,2026-02-12T20:11:24Z,1,BLK,287.200,97.100,28.0,+,4.329,1838.2,298.6,0.387,4.148,4.535
Androstenedione,Androstenedione,QC_Low1_P1.mzML,2026-02-12T20:23:34Z,1,QC,287.200,97.100,28.0,+,4.271,347329.1,54345.2,0.098,4.118,4.505
Androstenedione,Androstenedione,QC_High1_P1.mzML,2026-02-12T20:36:55Z,1,QC,287.200,97.100,28.0,+,4.271,5568663.0,794476.0,0.111,4.118,4.505
Androstenedione,Androstenedione,Blank3_P1.mzML,2026-02-12T20:50:16Z,1,BLK,287.200,97.100,28.0,+,4.318,1118.0,299.4,0.387,4.088,4.475
Androstenedione,Androstenedione,SKML2025_6B_P1.mzML,2026-02-12T21:15:47Z,1,SPL,287.200,97.100,28.0,+,4.259,1538593.2,250840.1,0.097,4.107,4.494
Androstenedione,Androstenedione,SKML2026_1A_P1.mzML,2026-02-12T21:29:07Z,1,SPL,287.200,97.100,28.0,+,4.271,582371.2,93296.7,0.097,4.118,4.505
Androstenedione,Androstenedione,SKML2026_1Bb_P1.mzML,2026-02-12T21:55:52Z,1,SPL,287.200,97.100,28.0,+,4.271,212651.3,34765.1,0.093,4.118,4.505
